Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Burundi,11890781,6/16/20,104,0
Burundi,11890781,6/17/20,104,0
Burundi,11890781,6/18/20,104,0
Burundi,11890781,6/19/20,104,0
Burundi,11890781,6/2/20,63,0
Burundi,11890781,6/20/20,104,0
Burundi,11890781,6/21/20,144,0
Burundi,11890781,6/22/20,144,0
Burundi,11890781,6/23/20,144,0
Burundi,11890781,6/24/20,144,0
Burundi,11890781,6/25/20,144,0
Burundi,11890781,6/26/20,144,0
Burundi,11890781,6/27/20,170,0
Burundi,11890781,6/28/20,170,0
Burundi,11890781,6/29/20,170,0
Burundi,11890781,6/3/20,63,0
Burundi,11890781,6/30/20,170,0
Burundi,11890781,6/4/20,63,0
Burundi,11890781,6/5/20,63,0
Burundi,11890781,6/6/20,83,0
Burundi,11890781,6/7/20,83,0
Burundi,11890781,6/8/20,83,0
Burundi,11890781,6/9/20,83,0
Burundi,11890781,7/1/20,170,0
Burundi,11890781,7/10/20,191,0
Burundi,11890781,7/11/20,191,0
Burundi,11890781,7/12/20,191,0
Burundi,11890781,7/13/20,269,0
Burundi,11890781,7/14/20,269,0
Burundi,11890781,7/15/20,269,0
Burundi,11890781,7/16/20,303,0
Burundi,11890781,7/17/20,310,0
Burundi,11890781,7/18/20,310,0
Burundi,11890781,7/19/20,310,0
Burundi,11890781,7/2/20,170,0
Burundi,11890781,7/20/20,322,0
Burundi,11890781,7/21/20,328,0
Burundi,11890781,7/22/20,328,0
Burundi,11890781,7/23/20,345,0
Burundi,11890781,7/24/20,345,0
Burundi,11890781,7/25/20,361,0
Burundi,11890781,7/26/20,361,0
Burundi,11890781,7/27/20,378,0
Burundi,11890781,7/28/20,378,0
Burundi,11890781,7/29/20,387,0
Burundi,11890781,7/3/20,191,0
Burundi,11890781,7/30/20,387,0
Burundi,11890781,7/31/20,387,0
Burundi,11890781,7/4/20,191,0
Burundi,11890781,7/5/20,191,0
Burundi,11890781,7/6/20,191,0
Burundi,11890781,7/7/20,191,0
Burundi,11890781,7/8/20,191,0
Burundi,11890781,7/9/20,191,0
Burundi,11890781,8/1/20,395,0
Burundi,11890781,8/10/20,408,0
Burundi,11890781,8/11/20,408,0
Burundi,11890781,8/12/20,409,0
Burundi,11890781,8/13/20,410,0
Burundi,11890781,8/14/20,412,0
Burundi,11890781,8/15/20,412,0
Burundi,11890781,8/16/20,413,0
Burundi,11890781,8/17/20,413,0
Burundi,11890781,8/18/20,416,0
Burundi,11890781,8/19/20,422,0
Burundi,11890781,8/2/20,395,0
Burundi,11890781,8/20/20,422,0
Burundi,11890781,8/21/20,426,0
Burundi,11890781,8/22/20,429,0
Burundi,11890781,8/23/20,430,0
Burundi,11890781,8/24/20,430,0
Burundi,11890781,8/25/20,430,0
Burundi,11890781,8/26/20,430,0
Burundi,11890781,8/27/20,431,0
Burundi,11890781,8/28/20,433,0
Burundi,11890781,8/29/20,445,0
Burundi,11890781,8/3/20,395,0
Burundi,11890781,8/30/20,445,0
Burundi,11890781,8/31/20,445,0
Burundi,11890781,8/4/20,395,0
Burundi,11890781,8/5/20,395,0
Burundi,11890781,8/6/20,400,0
Burundi,11890781,8/7/20,400,0
Burundi,11890781,8/8/20,405,0
Burundi,11890781,8/9/20,408,0
Burundi,11890781,9/1/20,445,0
Burundi,11890781,9/10/20,469,0
Burundi,11890781,9/11/20,469,0
Burundi,11890781,9/12/20,471,0
Burundi,11890781,9/13/20,472,0
Burundi,11890781,9/14/20,472,0
Burundi,11890781,9/15/20,472,0
Burundi,11890781,9/16/20,472,0
Burundi,11890781,9/17/20,473,0
Burundi,11890781,9/18/20,473,0
Burundi,11890781,9/19/20,473,0
Burundi,11890781,9/2/20,448,0
Burundi,11890781,9/20/20,473,0
Burundi,11890781,9/21/20,474,0
Burundi,11890781,9/22/20,474,0
Burundi,11890781,9/23/20,476,0
Burundi,11890781,9/24/20,477,0
Burundi,11890781,9/25/20,483,0
Burundi,11890781,9/26/20,485,0
Burundi,11890781,9/27/20,485,0
Burundi,11890781,9/28/20,502,0
Burundi,11890781,9/29/20,506,0
Burundi,11890781,9/3/20,448,0
Burundi,11890781,9/30/20,508,0
Burundi,11890781,9/4/20,451,0
Burundi,11890781,9/5/20,460,0
Burundi,11890781,9/6/20,462,0
Burundi,11890781,9/7/20,466,0
Burundi,11890781,9/8/20,466,0
Burundi,11890781,9/9/20,466,0
Cambodia,16718971,1/1/21,379,0
Cambodia,16718971,1/10/21,391,0
Cambodia,16718971,1/11/21,392,0
Cambodia,16718971,1/12/21,398,0
Cambodia,16718971,1/13/21,411,0
Cambodia,16718971,1/14/21,426,0
Cambodia,16718971,1/15/21,436,0
Cambodia,16718971,1/16/21,439,0
Cambodia,16718971,1/17/21,439,0
Cambodia,16718971,1/18/21,441,0
Cambodia,16718971,1/19/21,448,0
Cambodia,16718971,1/2/21,381,0
Cambodia,16718971,1/20/21,453,0
Cambodia,16718971,1/21/21,456,0
Cambodia,16718971,1/22/21,456,0
Cambodia,16718971,1/23/21,458,0
Cambodia,16718971,1/24/21,458,0
Cambodia,16718971,1/25/21,460,0
Cambodia,16718971,1/26/21,460,0
Cambodia,16718971,1/27/20,1,0
Cambodia,16718971,1/27/21,460,0
Cambodia,16718971,1/28/20,1,0
Cambodia,16718971,1/28/21,463,0
Cambodia,16718971,1/29/20,1,0
Cambodia,16718971,1/29/21,463,0
Cambodia,16718971,1/3/21,382,0
Cambodia,16718971,1/30/20,1,0
Cambodia,16718971,1/30/21,465,0
Cambodia,16718971,1/31/20,1,0
Cambodia,16718971,1/31/21,466,0
Cambodia,16718971,1/4/21,382,0
Cambodia,16718971,1/5/21,383,0
Cambodia,16718971,1/6/21,385,0
Cambodia,16718971,1/7/21,386,0
Cambodia,16718971,1/8/21,387,0
Cambodia,16718971,1/9/21,391,0
Cambodia,16718971,10/1/20,278,0
Cambodia,16718971,10/10/20,283,0
Cambodia,16718971,10/11/20,283,0
Cambodia,16718971,10/12/20,283,0
Cambodia,16718971,10/13/20,283,0
Cambodia,16718971,10/14/20,283,0
Cambodia,16718971,10/15/20,283,0
Cambodia,16718971,10/16/20,283,0
Cambodia,16718971,10/17/20,283,0
Cambodia,16718971,10/18/20,283,0
Cambodia,16718971,10/19/20,285,0
Cambodia,16718971,10/2/20,278,0
Cambodia,16718971,10/20/20,286,0
Cambodia,16718971,10/21/20,286,0
Cambodia,16718971,10/22/20,286,0
Cambodia,16718971,10/23/20,287,0
Cambodia,16718971,10/24/20,287,0
Cambodia,16718971,10/25/20,287,0
Cambodia,16718971,10/26/20,288,0
Cambodia,16718971,10/27/20,290,0
Cambodia,16718971,10/28/20,290,0
Cambodia,16718971,10/29/20,291,0
Cambodia,16718971,10/3/20,278,0
Cambodia,16718971,10/30/20,291,0
Cambodia,16718971,10/31/20,291,0
Cambodia,16718971,10/4/20,278,0
Cambodia,16718971,10/5/20,280,0
Cambodia,16718971,10/6/20,280,0
Cambodia,16718971,10/7/20,281,0
Cambodia,16718971,10/8/20,281,0
Cambodia,16718971,10/9/20,283,0
Cambodia,16718971,11/1/20,292,0
Cambodia,16718971,11/10/20,300,0
Cambodia,16718971,11/11/20,301,0
Cambodia,16718971,11/12/20,301,0
Cambodia,16718971,11/13/20,302,0
Cambodia,16718971,11/14/20,302,0
Cambodia,16718971,11/15/20,302,0
Cambodia,16718971,11/16/20,303,0
Cambodia,16718971,11/17/20,304,0
Cambodia,16718971,11/18/20,304,0
Cambodia,16718971,11/19/20,304,0
Cambodia,16718971,11/2/20,292,0
Cambodia,16718971,11/20/20,305,0
Cambodia,16718971,11/21/20,306,0
Cambodia,16718971,11/22/20,306,0
Cambodia,16718971,11/23/20,306,0
Cambodia,16718971,11/24/20,307,0
Cambodia,16718971,11/25/20,307,0
Cambodia,16718971,11/26/20,307,0
Cambodia,16718971,11/27/20,308,0
Cambodia,16718971,11/28/20,315,0
Cambodia,16718971,11/29/20,323,0
Cambodia,16718971,11/3/20,292,0
Cambodia,16718971,11/30/20,326,0
Cambodia,16718971,11/4/20,292,0
Cambodia,16718971,11/5/20,292,0
Cambodia,16718971,11/6/20,294,0
Cambodia,16718971,11/7/20,295,0
Cambodia,16718971,11/8/20,297,0
Cambodia,16718971,11/9/20,300,0
Cambodia,16718971,12/1/20,329,0
Cambodia,16718971,12/10/20,357,0
Cambodia,16718971,12/11/20,357,0
Cambodia,16718971,12/12/20,359,0
Cambodia,16718971,12/13/20,359,0
Cambodia,16718971,12/14/20,362,0
Cambodia,16718971,12/15/20,362,0
Cambodia,16718971,12/16/20,362,0
Cambodia,16718971,12/17/20,362,0
Cambodia,16718971,12/18/20,362,0
Cambodia,16718971,12/19/20,362,0
Cambodia,16718971,12/2/20,331,0
Cambodia,16718971,12/20/20,363,0
Cambodia,16718971,12/21/20,363,0
Cambodia,16718971,12/22/20,363,0
Cambodia,16718971,12/23/20,363,0
Cambodia,16718971,12/24/20,363,0
Cambodia,16718971,12/25/20,363,0
Cambodia,16718971,12/26/20,364,0
Cambodia,16718971,12/27/20,364,0
Cambodia,16718971,12/28/20,364,0
Cambodia,16718971,12/29/20,364,0
Cambodia,16718971,12/3/20,335,0
Cambodia,16718971,12/30/20,366,0
Cambodia,16718971,12/31/20,378,0
Cambodia,16718971,12/4/20,345,0
Cambodia,16718971,12/5/20,346,0
Cambodia,16718971,12/6/20,348,0
Cambodia,16718971,12/7/20,350,0
Cambodia,16718971,12/8/20,354,0
Cambodia,16718971,12/9/20,356,0
Cambodia,16718971,2/1/20,1,0
Cambodia,16718971,2/1/21,466,0
Cambodia,16718971,2/10/20,1,0
Cambodia,16718971,2/10/21,478,0
Cambodia,16718971,2/11/20,1,0
Cambodia,16718971,2/11/21,479,0
Cambodia,16718971,2/12/20,1,0
Cambodia,16718971,2/12/21,479,0
Cambodia,16718971,2/13/20,1,0
Cambodia,16718971,2/13/21,479,0
Cambodia,16718971,2/14/20,1,0
Cambodia,16718971,2/14/21,479,0
Cambodia,16718971,2/15/20,1,0
Cambodia,16718971,2/15/21,479,0
Cambodia,16718971,2/16/20,1,0
Cambodia,16718971,2/16/21,479,0
Cambodia,16718971,2/17/20,1,0
Cambodia,16718971,2/17/21,483,0
Cambodia,16718971,2/18/20,1,0
Cambodia,16718971,2/18/21,484,0
Cambodia,16718971,2/19/20,1,0
Cambodia,16718971,2/19/21,484,0
Cambodia,16718971,2/2/20,1,0
Cambodia,16718971,2/2/21,466,0
Cambodia,16718971,2/20/20,1,0
Cambodia,16718971,2/20/21,533,0
Cambodia,16718971,2/21/20,1,0
Cambodia,16718971,2/21/21,568,0
Cambodia,16718971,2/22/20,1,0
Cambodia,16718971,2/22/21,593,0
Cambodia,16718971,2/23/20,1,0
Cambodia,16718971,2/23/21,633,0
Cambodia,16718971,2/24/20,1,0
Cambodia,16718971,2/24/21,697,0
Cambodia,16718971,2/25/20,1,0
Cambodia,16718971,2/25/21,741,0
Cambodia,16718971,2/26/20,1,0
Cambodia,16718971,2/26/21,767,0
Cambodia,16718971,2/27/20,1,0
Cambodia,16718971,2/27/21,805,0
Cambodia,16718971,2/28/20,1,0
Cambodia,16718971,2/28/21,820,0
Cambodia,16718971,2/29/20,1,0
Cambodia,16718971,2/3/20,1,0
Cambodia,16718971,2/3/21,467,0
Cambodia,16718971,2/4/20,1,0
Cambodia,16718971,2/4/21,470,0
Cambodia,16718971,2/5/20,1,0
Cambodia,16718971,2/5/21,472,0
Cambodia,16718971,2/6/20,1,0
Cambodia,16718971,2/6/21,474,0
Cambodia,16718971,2/7/20,1,0
Cambodia,16718971,2/7/21,474,0
Cambodia,16718971,2/8/20,1,0
Cambodia,16718971,2/8/21,476,0
Cambodia,16718971,2/9/20,1,0
Cambodia,16718971,2/9/21,476,0
Cambodia,16718971,3/1/20,1,0
Cambodia,16718971,3/10/20,2,0
Cambodia,16718971,3/11/20,3,0
Cambodia,16718971,3/12/20,3,0
Cambodia,16718971,3/13/20,5,0
Cambodia,16718971,3/14/20,7,0
Cambodia,16718971,3/15/20,7,0
Cambodia,16718971,3/16/20,7,0
Cambodia,16718971,3/17/20,33,0
Cambodia,16718971,3/18/20,35,0
Cambodia,16718971,3/19/20,37,0
Cambodia,16718971,3/2/20,1,0
Cambodia,16718971,3/20/20,51,0
Cambodia,16718971,3/21/20,53,0
Cambodia,16718971,3/22/20,84,0
Cambodia,16718971,3/23/20,87,0
Cambodia,16718971,3/24/20,91,0
Cambodia,16718971,3/25/20,96,0
Cambodia,16718971,3/26/20,96,0
Cambodia,16718971,3/27/20,99,0
Cambodia,16718971,3/28/20,99,0
Cambodia,16718971,3/29/20,103,0
Cambodia,16718971,3/3/20,1,0
Cambodia,16718971,3/30/20,107,0
Cambodia,16718971,3/31/20,109,0
Cambodia,16718971,3/4/20,1,0
Cambodia,16718971,3/5/20,1,0
Cambodia,16718971,3/6/20,1,0
Cambodia,16718971,3/7/20,1,0
Cambodia,16718971,3/8/20,2,0
Cambodia,16718971,3/9/20,2,0
Cambodia,16718971,4/1/20,109,0
Cambodia,16718971,4/10/20,119,0
Cambodia,16718971,4/11/20,120,0
Cambodia,16718971,4/12/20,122,0
Cambodia,16718971,4/13/20,122,0
Cambodia,16718971,4/14/20,122,0
Cambodia,16718971,4/15/20,122,0
Cambodia,16718971,4/16/20,122,0
Cambodia,16718971,4/17/20,122,0
Cambodia,16718971,4/18/20,122,0
Cambodia,16718971,4/19/20,122,0
Cambodia,16718971,4/2/20,110,0
Cambodia,16718971,4/20/20,122,0
Cambodia,16718971,4/21/20,122,0
Cambodia,16718971,4/22/20,122,0
Cambodia,16718971,4/23/20,122,0
Cambodia,16718971,4/24/20,122,0
Cambodia,16718971,4/25/20,122,0
Cambodia,16718971,4/26/20,122,0
Cambodia,16718971,4/27/20,122,0
Cambodia,16718971,4/28/20,122,0
Cambodia,16718971,4/29/20,122,0
Cambodia,16718971,4/3/20,114,0
Cambodia,16718971,4/30/20,122,0
Cambodia,16718971,4/4/20,114,0
Cambodia,16718971,4/5/20,114,0
Cambodia,16718971,4/6/20,114,0
Cambodia,16718971,4/7/20,115,0
Cambodia,16718971,4/8/20,117,0
Cambodia,16718971,4/9/20,119,0
Cambodia,16718971,5/1/20,122,0
Cambodia,16718971,5/10/20,122,0
Cambodia,16718971,5/11/20,122,0
Cambodia,16718971,5/12/20,122,0
Cambodia,16718971,5/13/20,122,0
Cambodia,16718971,5/14/20,122,0
Cambodia,16718971,5/15/20,122,0
Cambodia,16718971,5/16/20,122,0
Cambodia,16718971,5/17/20,122,0
Cambodia,16718971,5/18/20,122,0
Cambodia,16718971,5/19/20,122,0
Cambodia,16718971,5/2/20,122,0
Cambodia,16718971,5/20/20,122,0
Cambodia,16718971,5/21/20,123,0
Cambodia,16718971,5/22/20,123,0
Cambodia,16718971,5/23/20,124,0
Cambodia,16718971,5/24/20,124,0
Cambodia,16718971,5/25/20,124,0
Cambodia,16718971,5/26/20,124,0
Cambodia,16718971,5/27/20,124,0
Cambodia,16718971,5/28/20,124,0
Cambodia,16718971,5/29/20,124,0
Cambodia,16718971,5/3/20,122,0
Cambodia,16718971,5/30/20,125,0
Cambodia,16718971,5/31/20,125,0
Cambodia,16718971,5/4/20,122,0
Cambodia,16718971,5/5/20,122,0
Cambodia,16718971,5/6/20,122,0
Cambodia,16718971,5/7/20,122,0
Cambodia,16718971,5/8/20,122,0
Cambodia,16718971,5/9/20,122,0
Cambodia,16718971,6/1/20,125,0
Cambodia,16718971,6/10/20,126,0
Cambodia,16718971,6/11/20,126,0
Cambodia,16718971,6/12/20,126,0
Cambodia,16718971,6/13/20,128,0
Cambodia,16718971,6/14/20,128,0
Cambodia,16718971,6/15/20,128,0
Cambodia,16718971,6/16/20,128,0
Cambodia,16718971,6/17/20,128,0
Cambodia,16718971,6/18/20,129,0
Cambodia,16718971,6/19/20,129,0
Cambodia,16718971,6/2/20,125,0
Cambodia,16718971,6/20/20,129,0
Cambodia,16718971,6/21/20,129,0
Cambodia,16718971,6/22/20,130,0
Cambodia,16718971,6/23/20,130,0
Cambodia,16718971,6/24/20,130,0
Cambodia,16718971,6/25/20,130,0
Cambodia,16718971,6/26/20,139,0
Cambodia,16718971,6/27/20,141,0
Cambodia,16718971,6/28/20,141,0
Cambodia,16718971,6/29/20,141,0
Cambodia,16718971,6/3/20,125,0
Cambodia,16718971,6/30/20,141,0
Cambodia,16718971,6/4/20,125,0
Cambodia,16718971,6/5/20,125,0
Cambodia,16718971,6/6/20,125,0
Cambodia,16718971,6/7/20,126,0
Cambodia,16718971,6/8/20,126,0
Cambodia,16718971,6/9/20,126,0
Cambodia,16718971,7/1/20,141,0
Cambodia,16718971,7/10/20,141,0
Cambodia,16718971,7/11/20,156,0
Cambodia,16718971,7/12/20,156,0
Cambodia,16718971,7/13/20,165,0
Cambodia,16718971,7/14/20,165,0
Cambodia,16718971,7/15/20,166,0
Cambodia,16718971,7/16/20,171,0
Cambodia,16718971,7/17/20,171,0
Cambodia,16718971,7/18/20,171,0
Cambodia,16718971,7/19/20,171,0
Cambodia,16718971,7/2/20,141,0
Cambodia,16718971,7/20/20,171,0
Cambodia,16718971,7/21/20,197,0
Cambodia,16718971,7/22/20,198,0
Cambodia,16718971,7/23/20,202,0
Cambodia,16718971,7/24/20,202,0
Cambodia,16718971,7/25/20,225,0
Cambodia,16718971,7/26/20,225,0
Cambodia,16718971,7/27/20,226,0
Cambodia,16718971,7/28/20,226,0
Cambodia,16718971,7/29/20,226,0
Cambodia,16718971,7/3/20,141,0
Cambodia,16718971,7/30/20,234,0
Cambodia,16718971,7/31/20,239,0
Cambodia,16718971,7/4/20,141,0
Cambodia,16718971,7/5/20,141,0
Cambodia,16718971,7/6/20,141,0
Cambodia,16718971,7/7/20,141,0
Cambodia,16718971,7/8/20,141,0
Cambodia,16718971,7/9/20,141,0
Cambodia,16718971,8/1/20,240,0
Cambodia,16718971,8/10/20,251,0
Cambodia,16718971,8/11/20,268,0
Cambodia,16718971,8/12/20,272,0
Cambodia,16718971,8/13/20,273,0
Cambodia,16718971,8/14/20,273,0
Cambodia,16718971,8/15/20,273,0
Cambodia,16718971,8/16/20,273,0
Cambodia,16718971,8/17/20,273,0
Cambodia,16718971,8/18/20,273,0
Cambodia,16718971,8/19/20,273,0
Cambodia,16718971,8/2/20,240,0
Cambodia,16718971,8/20/20,273,0
Cambodia,16718971,8/21/20,273,0
Cambodia,16718971,8/22/20,273,0
Cambodia,16718971,8/23/20,273,0
Cambodia,16718971,8/24/20,273,0
Cambodia,16718971,8/25/20,273,0
Cambodia,16718971,8/26/20,273,0
Cambodia,16718971,8/27/20,273,0
Cambodia,16718971,8/28/20,273,0
Cambodia,16718971,8/29/20,273,0
Cambodia,16718971,8/3/20,240,0
Cambodia,16718971,8/30/20,273,0
Cambodia,16718971,8/31/20,274,0
Cambodia,16718971,8/4/20,243,0
Cambodia,16718971,8/5/20,243,0
Cambodia,16718971,8/6/20,243,0
Cambodia,16718971,8/7/20,246,0
Cambodia,16718971,8/8/20,248,0
Cambodia,16718971,8/9/20,251,0
Cambodia,16718971,9/1/20,274,0
Cambodia,16718971,9/10/20,274,0
Cambodia,16718971,9/11/20,274,0
Cambodia,16718971,9/12/20,275,0
Cambodia,16718971,9/13/20,275,0
Cambodia,16718971,9/14/20,275,0
Cambodia,16718971,9/15/20,275,0
Cambodia,16718971,9/16/20,275,0
Cambodia,16718971,9/17/20,275,0
Cambodia,16718971,9/18/20,275,0
Cambodia,16718971,9/19/20,275,0
Cambodia,16718971,9/2/20,274,0
Cambodia,16718971,9/20/20,275,0
Cambodia,16718971,9/21/20,275,0
Cambodia,16718971,9/22/20,275,0
Cambodia,16718971,9/23/20,275,0
Cambodia,16718971,9/24/20,275,0
Cambodia,16718971,9/25/20,275,0
Cambodia,16718971,9/26/20,276,0
Cambodia,16718971,9/27/20,276,0
Cambodia,16718971,9/28/20,277,0
Cambodia,16718971,9/29/20,277,0
Cambodia,16718971,9/3/20,274,0
Cambodia,16718971,9/30/20,277,0
Cambodia,16718971,9/4/20,274,0
Cambodia,16718971,9/5/20,274,0
Cambodia,16718971,9/6/20,274,0
Cambodia,16718971,9/7/20,274,0
Cambodia,16718971,9/8/20,274,0
Cambodia,16718971,9/9/20,274,0
Cameroon,26545864,3/10/20,2,0
Cameroon,26545864,3/11/20,2,0
Cameroon,26545864,3/12/20,2,0
Cameroon,26545864,3/13/20,2,0
Cameroon,26545864,3/14/20,2,0
Cameroon,26545864,3/15/20,2,0
Cameroon,26545864,3/16/20,4,0
Cameroon,26545864,3/17/20,10,0
Cameroon,26545864,3/18/20,10,0
Cameroon,26545864,3/19/20,13,0
Cameroon,26545864,3/20/20,20,0
Cameroon,26545864,3/21/20,27,0
Cameroon,26545864,3/22/20,40,0
Cameroon,26545864,3/23/20,56,0
Cameroon,26545864,3/24/20,66,0
Cameroon,26545864,3/25/20,75,0
Cameroon,26545864,3/26/20,75,0
Cameroon,26545864,3/27/20,91,0
Cameroon,26545864,3/28/20,91,0
Cameroon,26545864,3/29/20,139,0
Cameroon,26545864,3/30/20,139,0
Cameroon,26545864,3/31/20,193,0
Cameroon,26545864,3/6/20,1,0
Cameroon,26545864,3/7/20,1,0
Cameroon,26545864,3/8/20,2,0
Cameroon,26545864,3/9/20,2,0
Cameroon,26545864,4/1/20,233,0
Cameroon,26545864,4/10/20,820,0
Cameroon,26545864,4/11/20,820,0
Cameroon,26545864,4/12/20,820,0
Cameroon,26545864,4/13/20,820,0
Cameroon,26545864,4/14/20,848,0
Cameroon,26545864,4/15/20,848,0
Cameroon,26545864,4/16/20,996,0
Cameroon,26545864,4/17/20,996,0
Cameroon,26545864,4/18/20,1017,0
Cameroon,26545864,4/19/20,1017,0
Cameroon,26545864,4/2/20,306,0
Cameroon,26545864,4/20/20,1163,0
Cameroon,26545864,4/21/20,1163,0
Cameroon,26545864,4/22/20,1163,0
Cameroon,26545864,4/3/20,509,0
Cameroon,26545864,4/4/20,555,0
Cameroon,26545864,4/5/20,650,0
Cameroon,26545864,4/6/20,658,0
Cameroon,26545864,4/7/20,658,0
Cameroon,26545864,4/8/20,730,0
Cameroon,26545864,4/9/20,730,0
Canada,37742157,1/26/20,1,0
Canada,37742157,1/27/20,1,0
Canada,37742157,1/28/20,2,0
Canada,37742157,1/29/20,2,0
Canada,37742157,1/30/20,2,0
Canada,37742157,1/31/20,4,0
Canada,37742157,2/1/20,4,0
Canada,37742157,2/10/20,7,0
Canada,37742157,2/11/20,7,0
Canada,37742157,2/12/20,7,0
Canada,37742157,2/13/20,7,0
Canada,37742157,2/14/20,7,0
Canada,37742157,2/15/20,7,0
Canada,37742157,2/16/20,7,0
Canada,37742157,2/17/20,8,0
Canada,37742157,2/18/20,8,0
Canada,37742157,2/19/20,8,0
Canada,37742157,2/2/20,4,0
Canada,37742157,2/20/20,8,0
Canada,37742157,2/21/20,9,0
Canada,37742157,2/22/20,9,0
Canada,37742157,2/23/20,9,0
Canada,37742157,2/24/20,10,0
Canada,37742157,2/25/20,11,0
Canada,37742157,2/26/20,11,0
Canada,37742157,2/27/20,13,0
Canada,37742157,2/28/20,14,0
Canada,37742157,2/29/20,20,0
Canada,37742157,2/3/20,4,0
Canada,37742157,2/4/20,4,0
Canada,37742157,2/5/20,5,0
Canada,37742157,2/6/20,5,0
Canada,37742157,2/7/20,7,0
Canada,37742157,2/8/20,7,0
Canada,37742157,2/9/20,7,0
Canada,37742157,3/1/20,24,0
Canada,37742157,3/10/20,79,0
Canada,37742157,3/11/20,108,0
Canada,37742157,3/12/20,117,0
Canada,37742157,3/13/20,193,0
Canada,37742157,3/14/20,198,0
Canada,37742157,3/15/20,252,0
Canada,37742157,3/16/20,415,0
Canada,37742157,3/17/20,478,0
Canada,37742157,3/18/20,657,0
Canada,37742157,3/19/20,800,0
Canada,37742157,3/2/20,27,0
Canada,37742157,3/20/20,943,0
Canada,37742157,3/21/20,1277,0
Canada,37742157,3/22/20,1469,0
Canada,37742157,3/3/20,30,0
Canada,37742157,3/4/20,33,0
Canada,37742157,3/5/20,37,0
Canada,37742157,3/6/20,49,0
Canada,37742157,3/7/20,54,0
Canada,37742157,3/8/20,64,0
Canada,37742157,3/9/20,77,0
Cape Verde,555988,3/20/20,1,0
Cape Verde,555988,3/21/20,3,0
Cape Verde,555988,3/22/20,3,0
Cape Verde,555988,3/23/20,3,0
Cape Verde,555988,3/24/20,3,0
Cape Verde,555988,3/25/20,4,0
Cape Verde,555988,3/26/20,4,0
Cape Verde,555988,3/27/20,5,0
Cape Verde,555988,3/28/20,5,0
Cape Verde,555988,3/29/20,6,0
Cape Verde,555988,3/30/20,6,0
Cape Verde,555988,3/31/20,6,0
Cape Verde,555988,4/1/20,6,0
Cape Verde,555988,4/10/20,7,0
Cape Verde,555988,4/11/20,8,0
Cape Verde,555988,4/12/20,8,0
Cape Verde,555988,4/13/20,10,0
Cape Verde,555988,4/14/20,11,0
Cape Verde,555988,4/2/20,6,0
Cape Verde,555988,4/3/20,6,0
Cape Verde,555988,4/4/20,7,0
Cape Verde,555988,4/5/20,7,0
Cape Verde,555988,4/6/20,7,0
Cape Verde,555988,4/7/20,7,0
Cape Verde,555988,4/8/20,7,0
Cape Verde,555988,4/9/20,7,0
Central African Republic,4829764,3/15/20,1,0
Central African Republic,4829764,3/16/20,1,0
Central African Republic,4829764,3/17/20,1,0
Central African Republic,4829764,3/18/20,1,0
Central African Republic,4829764,3/19/20,1,0
Central African Republic,4829764,3/20/20,3,0
Central African Republic,4829764,3/21/20,3,0
Central African Republic,4829764,3/22/20,3,0
Central African Republic,4829764,3/23/20,3,0
Central African Republic,4829764,3/24/20,3,0
Central African Republic,4829764,3/25/20,3,0
Central African Republic,4829764,3/26/20,3,0
Central African Republic,4829764,3/27/20,3,0
Central African Republic,4829764,3/28/20,3,0
Central African Republic,4829764,3/29/20,3,0
Central African Republic,4829764,3/30/20,3,0
Central African Republic,4829764,3/31/20,3,0
Central African Republic,4829764,4/1/20,3,0
Central African Republic,4829764,4/10/20,8,0
Central African Republic,4829764,4/11/20,8,0
Central African Republic,4829764,4/12/20,8,0
Central African Republic,4829764,4/13/20,11,0
Central African Republic,4829764,4/14/20,11,0
Central African Republic,4829764,4/15/20,12,0
Central African Republic,4829764,4/16/20,12,0
Central African Republic,4829764,4/17/20,12,0
Central African Republic,4829764,4/18/20,12,0
Central African Republic,4829764,4/19/20,12,0
Central African Republic,4829764,4/2/20,3,0
Central African Republic,4829764,4/20/20,12,0
Central African Republic,4829764,4/21/20,14,0
Central African Republic,4829764,4/22/20,14,0
Central African Republic,4829764,4/23/20,16,0
Central African Republic,4829764,4/24/20,16,0
Central African Republic,4829764,4/25/20,16,0
Central African Republic,4829764,4/26/20,19,0
Central African Republic,4829764,4/27/20,19,0
Central African Republic,4829764,4/28/20,50,0
Central African Republic,4829764,4/29/20,50,0
Central African Republic,4829764,4/3/20,8,0
Central African Republic,4829764,4/30/20,50,0
Central African Republic,4829764,4/4/20,8,0
Central African Republic,4829764,4/5/20,8,0
Central African Republic,4829764,4/6/20,8,0
Central African Republic,4829764,4/7/20,8,0
Central African Republic,4829764,4/8/20,8,0
Central African Republic,4829764,4/9/20,8,0
Central African Republic,4829764,5/1/20,72,0
Central African Republic,4829764,5/10/20,143,0
Central African Republic,4829764,5/11/20,143,0
